machine_id,machine_type,hospital_site,install_date,date,daily_usage_hours,age_years,manufacturer,last_service_date
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-04-13,11.35,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-04-14,10.95,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-04-15,11.14,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-04-16,7.21,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-04-17,3.07,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-04-18,11.64,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-04-19,9.61,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-04-20,11.14,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-04-21,11.01,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-04-22,10.29,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-04-23,6.49,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-04-24,3.24,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-04-25,9.88,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-04-26,10.53,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-04-27,9.85,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-04-28,11.14,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-04-29,9.81,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-04-30,7.15,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-05-01,2.73,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-05-02,10.34,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-05-03,10.28,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-05-04,12.04,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-05-05,11.14,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-05-06,10.66,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-05-07,6.96,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-05-08,1.9,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-05-09,10.81,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-05-10,12.64,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-05-11,10.97,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-05-12,10.91,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-05-13,11.34,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-05-14,7.31,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-05-15,2.0,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-05-16,9.33,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-05-17,11.04,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-05-18,10.2,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-05-19,12.03,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-05-20,10.56,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-05-21,4.77,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-05-22,2.66,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-05-23,8.37,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-05-24,10.64,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-05-25,10.68,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-05-26,10.46,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-05-27,11.82,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-05-28,7.59,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-05-29,3.64,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-05-30,8.93,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-05-31,11.4,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-06-01,11.35,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-06-02,11.12,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-06-03,11.73,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-06-04,5.46,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-06-05,5.6,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-06-06,9.98,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-06-07,11.52,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-06-08,9.33,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-06-09,10.01,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-06-10,12.21,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-06-11,6.27,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-06-12,4.55,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-06-13,11.06,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-06-14,10.75,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-06-15,12.07,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-06-16,10.63,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-06-17,9.24,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-06-18,5.78,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-06-19,4.29,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-06-20,11.2,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-06-21,9.44,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-06-22,10.19,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-06-23,10.32,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-06-24,10.52,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-06-25,5.27,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-06-26,3.23,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-06-27,10.19,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-06-28,11.54,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-06-29,11.57,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-06-30,10.72,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-07-01,10.49,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-07-02,6.63,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-07-03,3.06,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-07-04,9.81,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-07-05,10.0,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-07-06,10.28,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-07-07,9.8,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-07-08,10.99,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-07-09,7.16,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-07-10,2.37,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-07-11,10.87,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-07-12,10.65,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-07-13,11.15,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-07-14,10.83,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-07-15,9.54,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-07-16,5.37,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-07-17,3.82,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-07-18,11.77,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-07-19,8.85,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-07-20,11.16,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-07-21,11.92,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-07-22,10.71,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-07-23,7.0,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-07-24,3.16,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-07-25,10.74,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-07-26,9.39,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-07-27,8.74,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-07-28,11.69,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-07-29,9.96,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-07-30,6.1,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-07-31,2.55,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-08-01,9.58,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-08-02,10.69,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-08-03,10.19,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-08-04,11.19,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-08-05,11.25,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-08-06,6.8,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-08-07,4.01,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-08-08,12.27,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-08-09,9.89,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-08-10,10.8,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-08-11,11.87,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-08-12,11.98,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-08-13,5.23,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-08-14,3.52,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-08-15,12.07,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-08-16,11.3,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-08-17,11.02,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-08-18,10.65,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-08-19,10.5,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-08-20,6.77,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-08-21,3.57,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-08-22,10.81,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-08-23,10.92,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-08-24,10.24,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-08-25,11.33,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-08-26,13.47,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-08-27,4.91,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-08-28,4.09,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-08-29,10.16,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-08-30,11.37,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-08-31,10.89,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-09-01,11.53,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-09-02,11.9,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-09-03,6.68,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-09-04,4.82,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-09-05,8.74,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-09-06,12.28,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-09-07,11.18,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-09-08,11.82,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-09-09,9.75,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-09-10,5.76,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-09-11,3.93,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-09-12,10.83,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-09-13,11.1,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-09-14,11.82,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-09-15,9.26,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-09-16,11.72,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-09-17,6.52,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-09-18,3.61,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-09-19,9.52,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-09-20,11.3,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-09-21,8.67,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-09-22,11.43,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-09-23,9.5,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-09-24,6.56,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-09-25,3.69,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-09-26,11.9,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-09-27,10.69,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-09-28,10.22,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-09-29,10.39,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-09-30,11.99,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-10-01,6.99,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-10-02,3.45,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-10-03,10.63,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-10-04,9.44,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-10-05,11.2,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-10-06,9.26,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-10-07,11.52,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-10-08,6.62,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-10-09,5.94,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-10-10,9.86,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-10-11,10.75,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-10-12,12.46,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-10-13,11.92,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-10-14,10.22,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-10-15,6.71,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-10-16,3.8,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-10-17,11.1,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-10-18,10.22,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-10-19,10.77,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-10-20,9.41,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-10-21,10.97,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-10-22,6.91,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-10-23,3.59,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-10-24,9.39,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-10-25,11.74,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-10-26,11.17,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-10-27,10.19,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-10-28,10.59,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-10-29,5.16,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-10-30,2.87,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-10-31,10.36,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-11-01,11.95,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-11-02,10.27,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-11-03,11.42,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-11-04,10.28,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-11-05,6.73,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-11-06,3.67,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-11-07,11.63,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-11-08,10.37,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-11-09,9.43,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-11-10,9.6,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-11-11,10.37,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-11-12,5.38,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-11-13,4.17,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-11-14,10.43,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-11-15,12.98,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-11-16,9.28,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-11-17,11.03,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-11-18,9.83,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-11-19,6.06,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-11-20,3.92,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-11-21,8.75,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-11-22,11.06,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-11-23,12.56,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-11-24,10.44,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-11-25,11.08,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-11-26,7.43,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-11-27,3.65,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-11-28,10.32,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-11-29,8.8,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-11-30,11.42,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-12-01,10.74,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-12-02,9.93,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-12-03,6.62,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-12-04,3.27,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-12-05,10.37,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-12-06,11.39,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-12-07,9.64,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-12-08,11.79,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-12-09,9.59,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-12-10,5.91,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-12-11,5.53,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-12-12,11.86,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-12-13,10.93,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-12-14,10.0,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-12-15,10.37,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-12-16,10.91,5.12,GE HealthCare,2023-02-11
CT-202,CT,Lakeview Medical Center,2018-02-14,2022-12-17,6.54,5.12,GE HealthCare,2023-02-11
